Id,Term,Year,location,College,Department,Major,level,Degree_level,headcount,headcount_pibb
3020,Spring,2014,Off,CLAHS,History,HIST,Seniors,Bachelors,1,0.25
3021,Spring,2014,Off,CLAHS,Human Development,HD,Doctoral,Doctoral,11,5.89
3022,Spring,2014,Off,CLAHS,Human Development,HD,Masters,Masters,47,31.8
3023,Spring,2014,Off,CLAHS,Political Science,PSCI,Masters,Masters,27,0.00
3024,Spring,2014,Off,CLAHS,Political Science,PSCI,Seniors,Bachelors,1,1.00
3025,Spring,2014,Off,CLAHS,School of Education,EDCI,Doctoral,Doctoral,5,2.44
3026,Spring,2014,Off,CLAHS,School of Education,EDCI,Masters,Masters,138,22.1
3027,Spring,2014,Off,CLAHS,School of Education,EDCO,Doctoral,Doctoral,6,5.33
3028,Spring,2014,Off,CLAHS,School of Education,EDCO,Masters,Masters,52,48.0
3029,Spring,2014,Off,CLAHS,School of Education,EDCT,Doctoral,Doctoral,1,0.11
3030,Spring,2014,Off,CLAHS,School of Education,EDCT,Masters,Masters,15,7.00
3031,Spring,2014,Off,CLAHS,School of Education,ELPS,Doctoral,Doctoral,139,96.9
3032,Spring,2014,Off,CLAHS,School of Education,ELPS,Masters,Masters,83,55.0
3033,Spring,2014,Off,CLAHS,School of Performing Arts,TA,Seniors,Bachelors,1,0.08
3034,Spring,2014,Off,CLAHS,Science and Technology in Society,STS,Doctoral,Doctoral,21,7.89
3035,Spring,2014,Off,CLAHS,Science and Technology in Society,STS,Masters,Masters,2,1.33
3036,Spring,2014,Off,CLAHS,Sociology,SOC,Seniors,Bachelors,1,0.08
3037,Spring,2014,Off,CNRE,College of Natural Resources,MNR,Masters,Masters,127,3.67
3038,Spring,2014,Off,COE,Aerospace and Ocean Engineering,AE,Doctoral,Doctoral,4,3.00
3039,Spring,2014,Off,COE,Aerospace and Ocean Engineering,AE,Masters,Masters,11,1.67
3040,Spring,2014,Off,COE,Aerospace and Ocean Engineering,OCE,Masters,Masters,16,0.00
3041,Spring,2014,Off,COE,Civil & Environmental Engineering,CE,Doctoral,Doctoral,13,9.78
3042,Spring,2014,Off,COE,Civil & Environmental Engineering,CE,Juniors,Bachelors,1,0.75
3043,Spring,2014,Off,COE,Civil & Environmental Engineering,CE,Masters,Masters,12,5.33
3044,Spring,2014,Off,COE,Civil & Environmental Engineering,CE,Seniors,Bachelors,1,0.50
3045,Spring,2014,Off,COE,Civil & Environmental Engineering,ENE,Masters,Masters,2,1.44
3046,Spring,2014,Off,COE,Civil & Environmental Engineering,ESEN,Masters,Masters,2,1.33
3047,Spring,2014,Off,COE,Computer Science,CSA,Doctoral,Doctoral,28,24.0
3048,Spring,2014,Off,COE,Computer Science,CSA,Masters,Masters,13,8.44
3049,Spring,2014,Off,COE,Dept. of Engineering Education,GE,Juniors,Bachelors,1,0.25
3050,Spring,2014,Off,COE,Electrical and Computer Engineering,CPE,Doctoral,Doctoral,9,8.00
3051,Spring,2014,Off,COE,Electrical and Computer Engineering,CPE,Masters,Masters,7,5.00
3052,Spring,2014,Off,COE,Electrical and Computer Engineering,EE,Doctoral,Doctoral,47,38.6
3053,Spring,2014,Off,COE,Electrical and Computer Engineering,EE,Masters,Masters,23,13.8
3054,Spring,2014,Off,COE,Electrical and Computer Engineering,EE,Seniors,Bachelors,3,0.92
3055,Spring,2014,Off,COE,Industrial and Systems Engineering,ISE,Doctoral,Doctoral,8,5.67
3056,Spring,2014,Off,COE,Industrial and Systems Engineering,ISE,Masters,Masters,15,4.78
3057,Spring,2014,Off,COE,Industrial and Systems Engineering,SYSE,Masters,Masters,12,5.33
3058,Spring,2014,Off,COE,Materials Science & Engineering,MSE,Doctoral,Doctoral,2,1.33
3059,Spring,2014,Off,COE,Materials Science & Engineering,MSE,Seniors,Bachelors,1,0.42
3060,Spring,2014,Off,COE,Mechanical Engineering,ME,Doctoral,Doctoral,6,4.00
3061,Spring,2014,Off,COE,Mechanical Engineering,ME,Masters,Masters,4,3.33
3062,Spring,2014,Off,COE,Mechanical Engineering,ME,Seniors,Bachelors,1,0.50
3063,Spring,2014,Off,COS,Chemistry,CHEM,Seniors,Bachelors,1,0.25
3064,Spring,2014,Off,COS,Economics,ECAS,Seniors,Bachelors,2,1.33
3065,Spring,2014,Off,COS,Mathematics,MATH,Seniors,Bachelors,1,0.00
3066,Spring,2014,Off,COS,Psychology,PSYC,Juniors,Bachelors,1,1.00
3067,Spring,2014,Off,COS,Psychology,PSYC,Seniors,Bachelors,6,2.83
3068,Spring,2014,Off,COS,Statistics,STAT,Freshmen,Bachelors,1,0.25
3069,Spring,2014,Off,CVM,Biomedical Science,VM,Professional,Professio,1,0.25
3070,Spring,2014,Off,CVM,Population Health Sciences Dept,PH,Masters,Masters,2,1.00
3071,Spring,2014,Off,IntC,Dean - Graduate School,IT,Masters,Masters,261,29.7
3072,Spring,2014,Off,IntC,Graduate School Student Services,GS,Masters,Masters,183,46.7
3073,Spring,2014,Off,IntC,Graduate School Student Services,GSCR,Masters,Masters,146,17.4
3074,Spring,2014,Off,IntC,Univ. Academic Advising Center,US,Non-degree-seeking,Non-degre,1,0.00
3075,Spring,2014,Off,PCOB,Dean of Business,BAD,Masters,Masters,235,108
3076,Spring,2014,Off,PCOB,Management,MGT,Seniors,Bachelors,1,0.33
3077,Spring,2014,On,CALS,"Ag, Leadership & Community Education",AEE,Masters,Masters,9,7.67
3078,Spring,2014,On,CALS,"Ag, Leadership & Community Education",AGSC,Freshmen,Bachelors,8,8.00
3079,Spring,2014,On,CALS,"Ag, Leadership & Community Education",AGSC,Juniors,Bachelors,18,18.0
3080,Spring,2014,On,CALS,"Ag, Leadership & Community Education",AGSC,Seniors,Bachelors,25,24.6
3081,Spring,2014,On,CALS,"Ag, Leadership & Community Education",AGSC,Sophomores,Bachelors,21,21.0
3082,Spring,2014,On,CALS,"Ag, Leadership & Community Education",LSAE,Doctoral,Doctoral,17,14.7
3083,Spring,2014,On,CALS,Agricultural & Applied Economics,AAEC,Masters,Masters,19,18.7
3084,Spring,2014,On,CALS,Agricultural & Applied Economics,AEM,Freshmen,Bachelors,4,4.00
3085,Spring,2014,On,CALS,Agricultural & Applied Economics,AEM,Juniors,Bachelors,32,31.5
3086,Spring,2014,On,CALS,Agricultural & Applied Economics,AEM,Seniors,Bachelors,49,48.3
3087,Spring,2014,On,CALS,Agricultural & Applied Economics,AEM,Sophomores,Bachelors,15,15.0
3088,Spring,2014,On,CALS,Agricultural & Applied Economics,AGRB,Freshmen,Bachelors,8,8.00
3089,Spring,2014,On,CALS,Agricultural & Applied Economics,AGRB,Juniors,Bachelors,20,20.0
3090,Spring,2014,On,CALS,Agricultural & Applied Economics,AGRB,Seniors,Bachelors,36,35.3
3091,Spring,2014,On,CALS,Agricultural & Applied Economics,AGRB,Sophomores,Bachelors,18,18.0
3092,Spring,2014,On,CALS,Agricultural & Applied Economics,ECAG,Doctoral,Doctoral,24,24.0
3093,Spring,2014,On,CALS,Agriculture Technology 2-year Prog.,AT,Associate,Associate,122,120
3094,Spring,2014,On,CALS,Animal and Poultry Sciences,APSC,Doctoral,Doctoral,27,26.7
3095,Spring,2014,On,CALS,Animal and Poultry Sciences,APSC,Freshmen,Bachelors,67,67.0
3096,Spring,2014,On,CALS,Animal and Poultry Sciences,APSC,Juniors,Bachelors,121,119
3097,Spring,2014,On,CALS,Animal and Poultry Sciences,APSC,Masters,Masters,24,23.3
3098,Spring,2014,On,CALS,Animal and Poultry Sciences,APSC,Seniors,Bachelors,168,167
3099,Spring,2014,On,CALS,Animal and Poultry Sciences,APSC,Sophomores,Bachelors,97,97.0
3100,Spring,2014,On,CALS,Biochemistry,BCHM,Freshmen,Bachelors,27,27.0
3101,Spring,2014,On,CALS,Biochemistry,BCHM,Juniors,Bachelors,46,45.8
3102,Spring,2014,On,CALS,Biochemistry,BCHM,Masters,Masters,1,1.00
3103,Spring,2014,On,CALS,Biochemistry,BCHM,Seniors,Bachelors,65,63.4
3104,Spring,2014,On,CALS,Biochemistry,BCHM,Sophomores,Bachelors,45,45.0
3105,Spring,2014,On,CALS,Biochemistry,BIOC,Freshmen,Bachelors,55,54.9
3106,Spring,2014,On,CALS,Biochemistry,BIOC,Juniors,Bachelors,115,115
3107,Spring,2014,On,CALS,Biochemistry,BIOC,Seniors,Bachelors,154,146
3108,Spring,2014,On,CALS,Biochemistry,BIOC,Sophomores,Bachelors,99,99.0
3109,Spring,2014,On,CALS,Biochemistry,LSBC,Doctoral,Doctoral,18,18.0
3110,Spring,2014,On,CALS,Biological Systems Engineering,BSE,Doctoral,Doctoral,27,25.3
3111,Spring,2014,On,CALS,Biological Systems Engineering,BSE,Juniors,Bachelors,40,40.0
3112,Spring,2014,On,CALS,Biological Systems Engineering,BSE,Masters,Masters,15,12.6
3113,Spring,2014,On,CALS,Biological Systems Engineering,BSE,Non-degree-seeking,Non-degre,6,6.00
3114,Spring,2014,On,CALS,Biological Systems Engineering,BSE,Seniors,Bachelors,83,82.7
3115,Spring,2014,On,CALS,Biological Systems Engineering,BSE,Sophomores,Bachelors,12,12.0
3116,Spring,2014,On,CALS,CALS Administration,ALS,Masters,Masters,3,0.89
3117,Spring,2014,On,CALS,CALS Administration,LFSC,Freshmen,Bachelors,15,15.0
3118,Spring,2014,On,CALS,CALS Administration,LFSC,Juniors,Bachelors,2,2.00
3119,Spring,2014,On,CALS,CALS Administration,LFSC,Sophomores,Bachelors,12,12.0
3120,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSES,Doctoral,Doctoral,23,21.6
3121,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSES,Freshmen,Bachelors,6,6.00
3122,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSES,Juniors,Bachelors,14,14.0
3123,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSES,Masters,Masters,28,25.7
3124,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSES,Seniors,Bachelors,19,18.5
3125,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSES,Sophomores,Bachelors,4,4.00
3126,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSS,Freshmen,Bachelors,4,4.00
3127,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSS,Juniors,Bachelors,5,5.00
3128,Spring,2014,On,CALS,Crop & Soil Environmental Science,CSS,Seniors,Bachelors,2,2.00
3129,Spring,2014,On,CALS,Crop & Soil Environmental Science,ENSC,Freshmen,Bachelors,30,29.9
3130,Spring,2014,On,CALS,Crop & Soil Environmental Science,ENSC,Juniors,Bachelors,38,38.0
3131,Spring,2014,On,CALS,Crop & Soil Environmental Science,ENSC,Seniors,Bachelors,54,53.2
3132,Spring,2014,On,CALS,Crop & Soil Environmental Science,ENSC,Sophomores,Bachelors,23,22.8
3133,Spring,2014,On,CALS,Dairy Science,ANSD,Doctoral,Doctoral,9,9.00
3134,Spring,2014,On,CALS,Dairy Science,DASC,Freshmen,Bachelors,9,9.00
3135,Spring,2014,On,CALS,Dairy Science,DASC,Juniors,Bachelors,12,12.0
3136,Spring,2014,On,CALS,Dairy Science,DASC,Masters,Masters,5,5.00
3137,Spring,2014,On,CALS,Dairy Science,DASC,Seniors,Bachelors,33,32.5
3138,Spring,2014,On,CALS,Dairy Science,DASC,Sophomores,Bachelors,20,19.8
3139,Spring,2014,On,CALS,Entomology,ENT,Doctoral,Doctoral,20,17.6
3140,Spring,2014,On,CALS,Entomology,ENT,Masters,Masters,22,20.4
3141,Spring,2014,On,CALS,Food Science and Technology,FST,Freshmen,Bachelors,14,14.0
3142,Spring,2014,On,CALS,Food Science and Technology,FST,Juniors,Bachelors,35,35.0
3143,Spring,2014,On,CALS,Food Science and Technology,FST,Masters,Masters,9,9.00
3144,Spring,2014,On,CALS,Food Science and Technology,FST,Seniors,Bachelors,46,45.4
3145,Spring,2014,On,CALS,Food Science and Technology,FST,Sophomores,Bachelors,21,21.0
3146,Spring,2014,On,CALS,Food Science and Technology,LSFS,Doctoral,Doctoral,10,9.33
3147,Spring,2014,On,CALS,Horticulture,EHRT,Freshmen,Bachelors,1,1.00
3148,Spring,2014,On,CALS,Horticulture,EHRT,Juniors,Bachelors,17,17.0
3149,Spring,2014,On,CALS,Horticulture,EHRT,Seniors,Bachelors,24,22.3
3150,Spring,2014,On,CALS,Horticulture,EHRT,Sophomores,Bachelors,7,7.00
3151,Spring,2014,On,CALS,Horticulture,HORT,Doctoral,Doctoral,14,12.4
3152,Spring,2014,On,CALS,Horticulture,HORT,Masters,Masters,7,6.11
3153,Spring,2014,On,CALS,Horticulture,HORT,Seniors,Bachelors,1,0.50
3154,Spring,2014,On,CALS,Horticulture,HORT,Sophomores,Bachelors,2,2.00
3155,Spring,2014,On,CALS,Horticulture,LCON,Freshmen,Bachelors,2,2.00
3156,Spring,2014,On,CALS,Horticulture,LCON,Juniors,Bachelors,7,7.00
3157,Spring,2014,On,CALS,Horticulture,LCON,Seniors,Bachelors,14,14.0
3158,Spring,2014,On,CALS,Horticulture,LCON,Sophomores,Bachelors,2,2.00
3159,Spring,2014,On,CALS,"Human Nutrition, Foods & Exercise",HNFE,Doctoral,Doctoral,23,19.9
3160,Spring,2014,On,CALS,"Human Nutrition, Foods & Exercise",HNFE,Freshmen,Bachelors,85,85.0
3161,Spring,2014,On,CALS,"Human Nutrition, Foods & Exercise",HNFE,Juniors,Bachelors,218,217
3162,Spring,2014,On,CALS,"Human Nutrition, Foods & Exercise",HNFE,Masters,Masters,14,12.4
3163,Spring,2014,On,CALS,"Human Nutrition, Foods & Exercise",HNFE,Seniors,Bachelors,402,396
3164,Spring,2014,On,CALS,"Human Nutrition, Foods & Exercise",HNFE,Sophomores,Bachelors,145,144
3165,Spring,2014,On,CALS,"Plant Pathology, Phys, & Weed Sci.",PPWS,Doctoral,Doctoral,15,13.8
3166,Spring,2014,On,CALS,"Plant Pathology, Phys, & Weed Sci.",PPWS,Masters,Masters,8,8.00
3167,Spring,2014,On,CAUS,Building Construction,BC,Freshmen,Bachelors,49,49.0
3168,Spring,2014,On,CAUS,Building Construction,BC,Juniors,Bachelors,37,36.8
3169,Spring,2014,On,CAUS,Building Construction,BC,Seniors,Bachelors,64,63.3
3170,Spring,2014,On,CAUS,Building Construction,BC,Sophomores,Bachelors,46,46.0
3171,Spring,2014,On,CAUS,Building Construction,BCSM,Masters,Masters,9,9.00
3172,Spring,2014,On,CAUS,Myers-Lawson School of Construction,EDP,Doctoral,Doctoral,15,14.0
3173,Spring,2014,On,CAUS,Real Estate Program,REAL,Freshmen,Bachelors,3,3.00
3174,Spring,2014,On,CAUS,Real Estate Program,REAL,Juniors,Bachelors,1,1.00
3175,Spring,2014,On,CAUS,Real Estate Program,REAL,Seniors,Bachelors,2,2.00
3176,Spring,2014,On,CAUS,School of Architecture + Design,ADR,Doctoral,Doctoral,21,20.3
3177,Spring,2014,On,CAUS,School of Architecture + Design,ARCH,Freshmen,Bachelors,40,40.0
3178,Spring,2014,On,CAUS,School of Architecture + Design,ARCH,Juniors,Bachelors,89,89.0
3179,Spring,2014,On,CAUS,School of Architecture + Design,ARCH,Masters,Masters,79,72.1
3180,Spring,2014,On,CAUS,School of Architecture + Design,ARCH,Non-degree-seeking,Non-degre,4,4.00
3181,Spring,2014,On,CAUS,School of Architecture + Design,ARCH,Seniors,Bachelors,253,251
3182,Spring,2014,On,CAUS,School of Architecture + Design,ARCH,Sophomores,Bachelors,101,101
3183,Spring,2014,On,CAUS,School of Architecture + Design,IDS,Freshmen,Bachelors,15,15.0
3184,Spring,2014,On,CAUS,School of Architecture + Design,IDS,Juniors,Bachelors,23,23.0
3185,Spring,2014,On,CAUS,School of Architecture + Design,IDS,Seniors,Bachelors,68,66.0
3186,Spring,2014,On,CAUS,School of Architecture + Design,IDS,Sophomores,Bachelors,19,19.0
3187,Spring,2014,On,CAUS,School of Architecture + Design,ITDS,Freshmen,Bachelors,14,14.0
3188,Spring,2014,On,CAUS,School of Architecture + Design,ITDS,Juniors,Bachelors,24,24.0
3189,Spring,2014,On,CAUS,School of Architecture + Design,ITDS,Seniors,Bachelors,55,52.3
3190,Spring,2014,On,CAUS,School of Architecture + Design,ITDS,Sophomores,Bachelors,31,31.0
3191,Spring,2014,On,CAUS,School of Architecture + Design,LAR,Freshmen,Bachelors,5,5.00
3192,Spring,2014,On,CAUS,School of Architecture + Design,LAR,Juniors,Bachelors,10,10.0
3193,Spring,2014,On,CAUS,School of Architecture + Design,LAR,Masters,Masters,7,5.00
3194,Spring,2014,On,CAUS,School of Architecture + Design,LAR,Non-degree-seeking,Non-degre,1,1.00
3195,Spring,2014,On,CAUS,School of Architecture + Design,LAR,Seniors,Bachelors,41,40.8
3196,Spring,2014,On,CAUS,School of Architecture + Design,LAR,Sophomores,Bachelors,13,13.0
3197,Spring,2014,On,CAUS,School of Pub & Internat Affairs,EPP,Freshmen,Bachelors,8,8.00
3198,Spring,2014,On,CAUS,School of Pub & Internat Affairs,EPP,Juniors,Bachelors,14,14.0
3199,Spring,2014,On,CAUS,School of Pub & Internat Affairs,EPP,Seniors,Bachelors,42,41.7
3200,Spring,2014,On,CAUS,School of Pub & Internat Affairs,EPP,Sophomores,Bachelors,14,14.0
3201,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PAPA,Doctoral,Doctoral,36,26.0
3202,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PAPA,Masters,Masters,36,28.7
3203,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PGG,Doctoral,Doctoral,28,20.2
3204,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PIA,Masters,Masters,12,10.8
3205,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PUA,Freshmen,Bachelors,1,1.00
3206,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PUA,Juniors,Bachelors,13,13.0
3207,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PUA,Seniors,Bachelors,24,23.0
3208,Spring,2014,On,CAUS,School of Pub & Internat Affairs,PUA,Sophomores,Bachelors,8,8.00
3209,Spring,2014,On,CAUS,School of Pub & Internat Affairs,URPL,Masters,Masters,33,31.1
3210,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ART,Freshmen,Bachelors,5,5.00
3211,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ART,Juniors,Bachelors,8,8.00
3212,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ART,Seniors,Bachelors,5,5.00
3213,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ART,Sophomores,Bachelors,4,4.00
3214,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ARTF,Freshmen,Bachelors,14,14.0
3215,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ARTF,Juniors,Bachelors,42,41.5
3216,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ARTF,Seniors,Bachelors,68,64.8
3217,Spring,2014,On,CAUS,School of Visual Arts (SOVA),ARTF,Sophomores,Bachelors,35,35.0
3218,Spring,2014,On,CAUS,School of Visual Arts (SOVA),CTEC,Masters,Masters,13,11.7
3219,Spring,2014,On,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Doctoral,Doctoral,2,0.89
3220,Spring,2014,On,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Freshmen,Bachelors,11,11.0
3221,Spring,2014,On,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Juniors,Bachelors,69,69.0
3222,Spring,2014,On,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Seniors,Bachelors,87,82.2
3223,Spring,2014,On,CLAHS,"Apparel, Housing and Resource Mgmt",AHRM,Sophomores,Bachelors,44,43.3
3224,Spring,2014,On,CLAHS,Communication,COMM,Freshmen,Bachelors,54,54.0
3225,Spring,2014,On,CLAHS,Communication,COMM,Juniors,Bachelors,187,187
3226,Spring,2014,On,CLAHS,Communication,COMM,Masters,Masters,15,14.3
3227,Spring,2014,On,CLAHS,Communication,COMM,Seniors,Bachelors,225,217
3228,Spring,2014,On,CLAHS,Communication,COMM,Sophomores,Bachelors,153,153
3229,Spring,2014,On,CLAHS,Department of Religion and Culture,IDST,Seniors,Bachelors,3,3.00
3230,Spring,2014,On,CLAHS,Department of Religion and Culture,MCP,Masters,Masters,4,3.33
3231,Spring,2014,On,CLAHS,Department of Religion and Culture,RLCL,Freshmen,Bachelors,1,1.00
3232,Spring,2014,On,CLAHS,Department of Religion and Culture,RLCL,Juniors,Bachelors,2,2.00
3233,Spring,2014,On,CLAHS,Department of Religion and Culture,RLCL,Seniors,Bachelors,5,5.00
3234,Spring,2014,On,CLAHS,Department of Religion and Culture,RLCL,Sophomores,Bachelors,4,4.00
3235,Spring,2014,On,CLAHS,English,ENCW,Masters,Masters,20,20.0
3236,Spring,2014,On,CLAHS,English,ENGL,Freshmen,Bachelors,21,21.0
3237,Spring,2014,On,CLAHS,English,ENGL,Juniors,Bachelors,87,86.0
3238,Spring,2014,On,CLAHS,English,ENGL,Masters,Masters,25,23.1
3239,Spring,2014,On,CLAHS,English,ENGL,Non-degree-seeking,Non-degre,2,2.00
3240,Spring,2014,On,CLAHS,English,ENGL,Seniors,Bachelors,115,113
3241,Spring,2014,On,CLAHS,English,ENGL,Sophomores,Bachelors,49,49.0
3242,Spring,2014,On,CLAHS,English,RW,Doctoral,Doctoral,16,15.3
3243,Spring,2014,On,CLAHS,Foreign Languages and Literatures,CLA,Freshmen,Bachelors,1,1.00
3244,Spring,2014,On,CLAHS,Foreign Languages and Literatures,CLA,Juniors,Bachelors,3,3.00
3245,Spring,2014,On,CLAHS,Foreign Languages and Literatures,CLA,Seniors,Bachelors,8,8.00
3246,Spring,2014,On,CLAHS,Foreign Languages and Literatures,CLA,Sophomores,Bachelors,2,2.00
3247,Spring,2014,On,CLAHS,Foreign Languages and Literatures,FLCL,Masters,Masters,10,9.22
3248,Spring,2014,On,CLAHS,Foreign Languages and Literatures,FR,Freshmen,Bachelors,2,2.00
3249,Spring,2014,On,CLAHS,Foreign Languages and Literatures,FR,Juniors,Bachelors,5,5.00
3250,Spring,2014,On,CLAHS,Foreign Languages and Literatures,FR,Seniors,Bachelors,8,8.00
3251,Spring,2014,On,CLAHS,Foreign Languages and Literatures,FR,Sophomores,Bachelors,3,3.00
3252,Spring,2014,On,CLAHS,Foreign Languages and Literatures,GER,Juniors,Bachelors,3,3.00
3253,Spring,2014,On,CLAHS,Foreign Languages and Literatures,GER,Seniors,Bachelors,5,4.25
3254,Spring,2014,On,CLAHS,Foreign Languages and Literatures,GER,Sophomores,Bachelors,1,1.00
3255,Spring,2014,On,CLAHS,Foreign Languages and Literatures,RUS,Juniors,Bachelors,1,1.00
3256,Spring,2014,On,CLAHS,Foreign Languages and Literatures,RUS,Seniors,Bachelors,2,2.00
3257,Spring,2014,On,CLAHS,Foreign Languages and Literatures,SPAN,Freshmen,Bachelors,2,2.00
3258,Spring,2014,On,CLAHS,Foreign Languages and Literatures,SPAN,Juniors,Bachelors,12,10.3
3259,Spring,2014,On,CLAHS,Foreign Languages and Literatures,SPAN,Seniors,Bachelors,12,12.0
3260,Spring,2014,On,CLAHS,Foreign Languages and Literatures,SPAN,Sophomores,Bachelors,9,9.00
3261,Spring,2014,On,CLAHS,History,HIST,Freshmen,Bachelors,18,18.0
3262,Spring,2014,On,CLAHS,History,HIST,Juniors,Bachelors,94,93.0
3263,Spring,2014,On,CLAHS,History,HIST,Masters,Masters,18,16.4
3264,Spring,2014,On,CLAHS,History,HIST,Non-degree-seeking,Non-degre,1,1.00
3265,Spring,2014,On,CLAHS,History,HIST,Seniors,Bachelors,114,111
3266,Spring,2014,On,CLAHS,History,HIST,Sophomores,Bachelors,46,45.8
3267,Spring,2014,On,CLAHS,Human Development,HD,Doctoral,Doctoral,44,36.2
3268,Spring,2014,On,CLAHS,Human Development,HD,Freshmen,Bachelors,43,43.0
3269,Spring,2014,On,CLAHS,Human Development,HD,Juniors,Bachelors,155,155
3270,Spring,2014,On,CLAHS,Human Development,HD,Seniors,Bachelors,216,212
3271,Spring,2014,On,CLAHS,Human Development,HD,Sophomores,Bachelors,119,119
3272,Spring,2014,On,CLAHS,Philosophy,PHIL,Freshmen,Bachelors,1,1.00
3273,Spring,2014,On,CLAHS,Philosophy,PHIL,Juniors,Bachelors,12,11.5
3274,Spring,2014,On,CLAHS,Philosophy,PHIL,Masters,Masters,16,15.0
3275,Spring,2014,On,CLAHS,Philosophy,PHIL,Seniors,Bachelors,22,21.0
3276,Spring,2014,On,CLAHS,Philosophy,PHIL,Sophomores,Bachelors,7,7.00
3277,Spring,2014,On,CLAHS,Political Science,ASPT,Doctoral,Doctoral,28,25.2
3278,Spring,2014,On,CLAHS,Political Science,IS,Freshmen,Bachelors,34,34.0
3279,Spring,2014,On,CLAHS,Political Science,IS,Juniors,Bachelors,92,92.0
3280,Spring,2014,On,CLAHS,Political Science,IS,Seniors,Bachelors,128,127
